data,label
"[0.40228677 0.58668923 0.42997873 0.38393342 0.60490334 0.5574961
 0.38419902 0.5814811  0.62915546 0.38089377 0.6472372  0.74243456
 0.37464762 0.59030324 0.48973352 0.4647355  0.6774482  0.6570671
 0.42169553 0.56470025 0.5472245  0.5203251  0.5932834  0.17729382
 0.43235755 0.47736448 0.51991737 0.4234817  0.5378208  0.17863613
 0.38398087 0.5525497  0.33344963 0.67633814 0.6779969  0.6175002
 0.64824736 0.5813425  0.26767853 0.5293385  0.58501893 0.4264647
 0.5400322  0.4518688  0.6584142  0.71814924 0.5131234  0.5668928
 0.7043403  0.30984494 0.7833748 ]",processed
"[0.3947474  0.6086682  0.49684307 0.37361884 0.6291956  0.5680666
 0.37380543 0.593231   0.64704853 0.35597667 0.6578914  0.69393176
 0.3512154  0.5647695  0.75397265 0.39578217 0.70430046 0.5766195
 0.41085526 0.5256744  0.40324315 0.49134845 0.7200207  0.36156002
 0.47299585 0.4912726  0.7283328  0.42689294 0.6516821  0.11085482
 0.35497254 0.54546857 0.5743651  0.7031801  0.6675093  0.66620654
 0.6927323  0.57049125 0.5955275  0.49574828 0.6956932  0.7174274
 0.5097693  0.5001597  0.5040164  0.7449688  0.7163272  0.7369119
 0.7358122  0.42622584 0.539744  ]",processed
"[0.4320331  0.61830074 0.63855714 0.40932527 0.6395537  0.5548426
 0.4082182  0.5969849  0.49062678 0.37486428 0.67164904 0.6729008
 0.371532   0.56399995 0.6375113  0.43130586 0.7053142  0.8025084
 0.4143917  0.5275443  0.4017052  0.50899833 0.7160333  0.43059525
 0.47866046 0.49637762 0.64299124 0.4783645  0.7110508  0.15851969
 0.3657139  0.5566648  0.4738434  0.7075373  0.66085917 0.6278368
 0.7086205  0.57270294 0.71310645 0.4875831  0.69340587 0.48969117
 0.49414828 0.5049692  0.62595505 0.7490474  0.7131179  0.7688913
 0.7295981  0.43045717 0.59713054]",processed
"[0.3696527  0.6182336  0.3586366  0.35278875 0.6390919  0.45558664
 0.3578829  0.60182184 0.5460897  0.3487723  0.66504765 0.5051323
 0.3451723  0.5777488  0.4865373  0.39874053 0.7068283  0.43831056
 0.39757723 0.53088266 0.30277458 0.49145    0.73394096 0.6611398
 0.4773111  0.49388024 0.809996   0.47178608 0.72298944 0.42135364
 0.3511901  0.55683714 0.48556292 0.69423705 0.6743687  0.5381041
 0.70108074 0.5618612  0.52522093 0.49354187 0.7043477  0.48085102
 0.47786504 0.50072074 0.48744953 0.74939704 0.7180611  0.726713
 0.7231029  0.43297756 0.6200429 ]",processed
"[0.38756546 0.6144258  0.36619952 0.36521897 0.62948006 0.5816564
 0.3708781  0.6015247  0.36760718 0.36441818 0.65701985 0.50305855
 0.36388776 0.58181435 0.39456826 0.42599553 0.71052366 0.57765055
 0.40568516 0.5528343  0.43370482 0.55554247 0.7124555  0.41270453
 0.47064635 0.49364123 0.68273085 0.72932774 0.71877515 0.22505152
 0.3441387  0.553418   0.6429795  0.7081359  0.679437   0.5857971
 0.6974726  0.58414346 0.53130656 0.52005506 0.6909339  0.2980205
 0.49058673 0.5035828  0.5816119  0.76123065 0.72479165 0.46694353
 0.7202063  0.43065077 0.66876096]",processed
"[0.36483502 0.61271113 0.07399418 0.37563902 0.64112866 0.05216542
 0.33750674 0.60248613 0.04648812 0.33184284 0.6671324  0.0874621
 0.3097096  0.569625   0.1236487  0.3672926  0.6986661  0.16544883
 0.32725853 0.53541857 0.24430905 0.48850593 0.6942057  0.22650656
 0.44562954 0.4938596  0.33750015 0.54185927 0.65053743 0.09384368
 0.44340384 0.49796572 0.3249625  0.5569518  0.62767035 0.23337466
 0.5343727  0.5240219  0.24633272 0.65451604 0.6414542  0.16492976
 0.65841854 0.49545386 0.13342312 0.72449446 0.66877383 0.13145714
 0.6990371  0.4362541  0.14446653]",processed
"[0.3810718  0.61620224 0.4678838  0.36521757 0.6352601  0.55457073
 0.36542535 0.6026187  0.534649   0.36297205 0.6639416  0.48877516
 0.3559019  0.5774964  0.51949114 0.43540353 0.71292615 0.5168654
 0.4340258  0.52709967 0.42889506 0.50013644 0.7184047  0.4016475
 0.47483626 0.49632862 0.6685895  0.4740109  0.7136583  0.24405076
 0.37623924 0.54662025 0.5742978  0.7185005  0.67923504 0.5214805
 0.7249356  0.5620382  0.4937992  0.4925063  0.70121044 0.43690637
 0.47584918 0.49719307 0.48681945 0.7421409  0.7196724  0.64201343
 0.72645915 0.43343776 0.7303834 ]",processed
"[0.42037368 0.62154514 0.5451429  0.39675835 0.64100033 0.53478295
 0.39934134 0.6014136  0.5813124  0.37546885 0.6698098  0.5210855
 0.3749519  0.5725148  0.63462234 0.4242552  0.72295636 0.6183572
 0.42516917 0.5299266  0.5107629  0.51337177 0.7280914  0.34441897
 0.47515172 0.49946085 0.5344767  0.48193806 0.7164089  0.2698732
 0.37013093 0.55846596 0.56225514 0.6945722  0.67046803 0.50914997
 0.7070379  0.5607211  0.5718481  0.49597156 0.70091695 0.55112386
 0.4900467  0.5063731  0.5050836  0.75303507 0.72955924 0.7015629
 0.7329759  0.4412073  0.70070714]",processed
"[0.58013123 0.33795097 0.3200176  0.57481104 0.33300912 0.3203659
 0.57731664 0.32853746 0.2866681  0.5844048  0.32716265 0.42022118
 0.5885069  0.3174611  0.39971462 0.595515   0.3503955  0.24152997
 0.60771424 0.33035383 0.36137643 0.60196966 0.40688413 0.09690169
 0.61034995 0.37117603 0.17112534 0.606783   0.36026716 0.21615714
 0.6092714  0.34972584 0.42086643 0.58700246 0.49247456 0.24967478
 0.59570014 0.500009   0.29279217 0.49867302 0.5705754  0.41451156
 0.49435288 0.57498765 0.546507   0.59392303 0.6273055  0.30460027
 0.5977755  0.6333025  0.40160766]",processed
"[0.418053   0.62833357 0.39529392 0.39808586 0.64931905 0.5996636
 0.40011737 0.60927    0.4193417  0.37855378 0.6778464  0.5952018
 0.3770205  0.5838112  0.5365773  0.42327094 0.7237311  0.6618125
 0.42441922 0.53326607 0.41094565 0.5418635  0.728407   0.29982892
 0.4786119  0.5043264  0.6033096  0.56958467 0.71266633 0.06290117
 0.41253284 0.5580245  0.25667048 0.7075753  0.6754921  0.5558298
 0.71565276 0.56176925 0.58652526 0.50301164 0.7004075  0.44077653
 0.48560745 0.50406295 0.52546394 0.75040567 0.73176026 0.7049812
 0.73463494 0.4435196  0.81314737]",processed
"[0.5818425  0.5900424  0.3344648  0.56751406 0.6115739  0.4426675
 0.5614038  0.5738297  0.51211184 0.5551063  0.6418617  0.28784564
 0.5409365  0.5632553  0.3372243  0.53527087 0.67819375 0.41441202
 0.507829   0.5276605  0.4568056  0.5978059  0.7060576  0.4430794
 0.45789635 0.49826556 0.39621037 0.72275865 0.7131687  0.22616659
 0.36599734 0.5439015  0.40165675 0.6154387  0.6753411  0.09451467
 0.59631026 0.55391    0.15607353 0.69513285 0.619004   0.20266123
 0.70380336 0.5294551  0.44282195 0.73626965 0.6432479  0.07696609
 0.7191872  0.48697007 0.09271636]",processed
"[0.534266   0.58978844 0.34268856 0.5158731  0.6130874  0.3370448
 0.51394165 0.5748977  0.39034316 0.49396297 0.65049976 0.3369341
 0.4856481  0.5475219  0.28676736 0.4925849  0.7019503  0.3333176
 0.45896074 0.50911885 0.515331   0.5990098  0.7088475  0.29525647
 0.5809785  0.48353374 0.6394685  0.7442229  0.7204346  0.21835707
 0.68983316 0.4447258  0.3776254  0.5465735  0.67507553 0.22227365
 0.52673537 0.52705723 0.11682424 0.62752235 0.67558676 0.15026401
 0.6478223  0.5385565  0.21811931 0.6972465  0.6560466  0.05236995
 0.7012905  0.47056904 0.13824242]",processed
"[0.43549278 0.62432194 0.49168813 0.4091997  0.6476678  0.66031
 0.4089158  0.601577   0.6468448  0.3607737  0.6874044  0.7375563
 0.36335683 0.5726891  0.743791   0.42863595 0.72024894 0.6482388
 0.41789097 0.5391406  0.41669303 0.5173752  0.7227744  0.50995064
 0.48206654 0.50327724 0.5996166  0.35461769 0.69615674 0.30201253
 0.39227098 0.5692728  0.21123429 0.7117484  0.67824703 0.6479543
 0.7098212  0.58300424 0.72856486 0.49455935 0.7020505  0.4282337
 0.5004835  0.5143091  0.6997278  0.7468548  0.7275088  0.79840297
 0.73435426 0.4424404  0.8207929 ]",processed
"[0.43594718 0.62293756 0.45533574 0.40900874 0.6462706  0.6586553
 0.40883183 0.60277885 0.670637   0.37400714 0.68338865 0.6506161
 0.37684414 0.5762005  0.71686137 0.4409727  0.7233668  0.6338398
 0.42558005 0.53559184 0.5927736  0.50175315 0.72834754 0.5141296
 0.48719895 0.50589585 0.7326445  0.34634206 0.694723   0.46039578
 0.36319456 0.5659193  0.51333547 0.71512955 0.67523557 0.7496816
 0.7151933  0.57322663 0.8251409  0.48952234 0.70322233 0.6337168
 0.50311583 0.5101794  0.48237857 0.7445856  0.7312476  0.72639173
 0.7272663  0.450963   0.65731025]",processed
"[0.37780112 0.61939454 0.3683818  0.34730023 0.6284282  0.46786445
 0.3602127  0.61194694 0.33789742 0.35816592 0.6559363  0.36176595
 0.36713818 0.5962316  0.42079204 0.43701077 0.7194927  0.44641945
 0.43138605 0.54476815 0.521655   0.5757821  0.732056   0.4736945
 0.48356253 0.49981773 0.411483   0.7406745  0.7341381  0.26576588
 0.5204419  0.57877696 0.06085211 0.68890905 0.67453206 0.3787753
 0.67337245 0.5769561  0.23788439 0.5114924  0.7137781  0.26089194
 0.48609385 0.506989   0.66854125 0.76578623 0.7320922  0.5302136
 0.71722245 0.45886558 0.5579895 ]",processed
"[0.42314002 0.6138092  0.5786259  0.4007807  0.63496304 0.569448
 0.40007728 0.5973681  0.55860466 0.37364778 0.67164797 0.45665988
 0.36450756 0.57520473 0.6997976  0.41561946 0.7219425  0.6686683
 0.41349858 0.53962827 0.5913809  0.48148847 0.74099004 0.38212517
 0.4794837  0.5030122  0.79312533 0.34398562 0.691781   0.46773702
 0.3476498  0.5573657  0.55620307 0.7075473  0.6796143  0.57283807
 0.70922303 0.5757519  0.59033006 0.49902594 0.7084536  0.4398202
 0.50878495 0.5088143  0.7191112  0.74567467 0.7346321  0.7416806
 0.73394305 0.45069486 0.7269346 ]",processed
"[0.40952888 0.62213314 0.5679322  0.38607332 0.6411016  0.51010275
 0.39053664 0.6021401  0.63580817 0.36267364 0.67103034 0.6541011
 0.3566984  0.57887083 0.5788027  0.41797727 0.71938324 0.63543004
 0.38881713 0.5453662  0.5695103  0.56330216 0.7327116  0.5370407
 0.4840059  0.50275123 0.6992508  0.48019788 0.72170156 0.35739246
 0.36301917 0.55724144 0.62375826 0.68081784 0.68359804 0.4645201
 0.69794184 0.57490164 0.62922317 0.51522547 0.7119675  0.40592617
 0.50016385 0.5170171  0.7267492  0.75231403 0.7431477  0.6553932
 0.73043245 0.45212317 0.800037  ]",processed
"[0.40562743 0.6850093  0.56965816 0.38451964 0.70048577 0.54797715
 0.3859075  0.6632813  0.775681   0.3677422  0.72390795 0.74918705
 0.37073684 0.6375605  0.6301595  0.41766113 0.78757644 0.5922468
 0.41187447 0.5972625  0.5117377  0.4016803  0.79733944 0.6678919
 0.42972556 0.57711196 0.5260941  0.39557603 0.78099674 0.5033866
 0.39106828 0.60518557 0.22777477 0.70359176 0.75627667 0.6668654
 0.6937718  0.6557298  0.5080021  0.49352026 0.8018837  0.5991465
 0.49347475 0.6449365  0.47028828 0.7370467  0.92720664 0.6703579
 0.73914135 0.63631    0.66540796]",processed
"[0.40816504 0.68273807 0.62936574 0.38742983 0.6976132  0.6115868
 0.38935202 0.6624734  0.6828261  0.36531848 0.71856946 0.63553756
 0.3721729  0.6407733  0.56243384 0.40240812 0.7659332  0.5832069
 0.41432887 0.599959   0.63565326 0.41658893 0.8079609  0.49631217
 0.42462584 0.5798337  0.39359337 0.41017824 0.7664191  0.30545643
 0.41059157 0.62045    0.17422321 0.6845265  0.751798   0.59313446
 0.6568586  0.6558969  0.29468954 0.50311303 0.8031441  0.61004937
 0.50257325 0.63822234 0.51091695 0.7317138  0.9291801  0.7627141
 0.73563683 0.6330338  0.7121739 ]",processed
"[0.5397782  0.29597157 0.20121332 0.522353   0.27725816 0.4457983
 0.52252114 0.27392676 0.4018191  0.56486684 0.28547207 0.27754578
 0.53944117 0.2589477  0.37934542 0.5864803  0.31120825 0.23278096
 0.58984184 0.30453494 0.3036376  0.5791321  0.3810414  0.08841884
 0.6027546  0.37780565 0.1447847  0.602894   0.3546608  0.2023707
 0.6072856  0.35010895 0.3367209  0.5826017  0.4920457  0.40919363
 0.58896923 0.50512236 0.37766126 0.50412947 0.56891024 0.3778718
 0.49729317 0.57926655 0.5366452  0.5977341  0.6310904  0.30012578
 0.5985201  0.6422164  0.39234668]",processed
"[0.40725604 0.68541735 0.39484987 0.38507676 0.7033585  0.4487695
 0.3852069  0.66776174 0.7535816  0.36411622 0.7187486  0.6354271
 0.3651215  0.6408517  0.6177023  0.4007296  0.7700522  0.5168155
 0.40758038 0.6011615  0.5592617  0.42252898 0.8005995  0.50294423
 0.42814696 0.5750882  0.50157577 0.40457985 0.7467407  0.4246366
 0.39947948 0.6625848  0.31590474 0.69547606 0.7509762  0.57655305
 0.6934607  0.6557626  0.47244078 0.49992308 0.80078346 0.64503855
 0.5052253  0.64284456 0.5077242  0.7371     0.9299693  0.62682563
 0.73668295 0.6289806  0.5812634 ]",processed
"[0.40486237 0.6842471  0.48717377 0.38380608 0.7025716  0.43610558
 0.38565433 0.6681817  0.7414659  0.37177956 0.72472084 0.6925362
 0.3740284  0.6393245  0.6081812  0.40963525 0.77553266 0.65660757
 0.4096552  0.60253453 0.6746834  0.4036419  0.8022838  0.542688
 0.4392675  0.5771482  0.57873964 0.39693087 0.7769223  0.5941847
 0.3722258  0.6287675  0.34959015 0.67954934 0.7556258  0.48323682
 0.653642   0.65339565 0.32794747 0.5039189  0.80136347 0.63721746
 0.51376945 0.6390413  0.63761276 0.741243   0.9305882  0.7517457
 0.7359172  0.64058787 0.60177904]",processed
"[0.41381142 0.6845574  0.49197105 0.39472416 0.7074493  0.5424322
 0.38955724 0.6675832  0.6235406  0.39088002 0.73235166 0.5102474
 0.38066906 0.6350885  0.69910014 0.42773172 0.78772134 0.5642395
 0.42722547 0.5872825  0.56065154 0.39939085 0.8025097  0.54287165
 0.43337035 0.5820633  0.34770322 0.42615068 0.7803689  0.2965085
 0.43971103 0.5854504  0.26770905 0.69113106 0.75053465 0.4478596
 0.6946642  0.6360387  0.39767262 0.50662196 0.8036288  0.6144342
 0.52186054 0.63909155 0.6277139  0.7266211  0.92518413 0.5937431
 0.73760885 0.6434451  0.7155522 ]",processed
"[0.41043553 0.6882493  0.5318208  0.3867279  0.7049245  0.55235445
 0.38549444 0.6703247  0.71756124 0.3735841  0.72748655 0.6317235
 0.37359127 0.6387571  0.557289   0.42032683 0.79082316 0.6422358
 0.41293374 0.5839573  0.80710995 0.40238968 0.7969422  0.5582179
 0.435785   0.5894883  0.29181835 0.40145305 0.7757198  0.4936401
 0.44744468 0.6596193  0.1723096  0.69473034 0.7550778  0.583533
 0.6825922  0.64207363 0.43206894 0.49928057 0.80282253 0.54393005
 0.5154569  0.6447205  0.57304806 0.7408293  0.93441385 0.78573066
 0.74715674 0.6394696  0.61839557]",processed
"[0.41306692 0.6860515  0.5536741  0.38993093 0.7038787  0.4691854
 0.3900646  0.6671909  0.66741073 0.36893317 0.72887903 0.55015844
 0.37313503 0.6411564  0.63480073 0.40513617 0.79287314 0.6591686
 0.41180423 0.58853644 0.6438181  0.4020576  0.797461   0.5347462
 0.5120671  0.62471867 0.35477012 0.40951535 0.77365124 0.33970755
 0.49846628 0.6364495  0.3722497  0.68909705 0.7450426  0.5933089
 0.66878897 0.6415963  0.30573323 0.50439036 0.81055284 0.5393642
 0.5093925  0.64939183 0.5039692  0.7436267  0.9393865  0.60473084
 0.7434613  0.6504581  0.6690741 ]",processed
"[0.40947297 0.6817822  0.6319844  0.39176795 0.69865465 0.5108773
 0.38918996 0.66376877 0.6831194  0.3738874  0.7169497  0.5629217
 0.36954084 0.6390024  0.63040614 0.40175632 0.76463896 0.44579124
 0.41382834 0.59938437 0.6262776  0.40619227 0.8106173  0.6314525
 0.5007417  0.5956851  0.20359749 0.39964303 0.7723336  0.45618832
 0.50049484 0.6236254  0.15601033 0.67866737 0.74315786 0.3655801
 0.6347279  0.6238693  0.20534357 0.5049252  0.8029693  0.55546933
 0.51568276 0.6464786  0.436687   0.7421417  0.9421987  0.5008176
 0.7421364  0.64708126 0.6805037 ]",processed
"[0.40591773 0.68137217 0.6038444  0.3870208  0.70215374 0.539794
 0.382534   0.6675699  0.79770654 0.37560502 0.72042197 0.5630471
 0.36906537 0.6383214  0.64032096 0.42518404 0.7699592  0.5971962
 0.41701075 0.5876714  0.6395071  0.40708873 0.80363464 0.5790128
 0.48932713 0.5875751  0.15526462 0.4075244  0.78162444 0.3868419
 0.4899888  0.6339097  0.11395425 0.730229   0.76447135 0.61197495
 0.7232547  0.65874994 0.45087484 0.5046711  0.8019511  0.577456
 0.5186191  0.63968873 0.55805904 0.74292594 0.93673694 0.5745521
 0.745456   0.64564186 0.48525313]",processed
"[0.41092795 0.68982077 0.6414793  0.3878056  0.7031787  0.51615417
 0.3888807  0.6705981  0.60060275 0.37278533 0.7201864  0.5704324
 0.37859872 0.64098513 0.68614507 0.41702476 0.76965195 0.5592257
 0.43696198 0.6158356  0.56181663 0.40779573 0.8015989  0.734191
 0.4274451  0.57662076 0.49819347 0.42577627 0.75588685 0.246148
 0.41006103 0.6148841  0.22009848 0.6942144  0.76382446 0.5426553
 0.6877835  0.6743581  0.44053876 0.50424105 0.8081983  0.48016056
 0.5113581  0.6477017  0.54448634 0.7394663  0.94797915 0.6391644
 0.7409537  0.6569436  0.67396575]",processed
"[0.4129791  0.6889863  0.594658   0.38855812 0.70684916 0.57383966
 0.3921107  0.6682895  0.43528736 0.36767575 0.72763574 0.7282338
 0.37407383 0.6414177  0.6074336  0.40559426 0.7848832  0.5338656
 0.43075374 0.5930469  0.48545998 0.4102222  0.80143076 0.644125
 0.55871755 0.62108195 0.45597357 0.43426266 0.7527528  0.2579668
 0.4806141  0.64642256 0.2526182  0.6897407  0.75069165 0.5515759
 0.6891112  0.6531096  0.4089602  0.50583476 0.80818677 0.52586204
 0.50687945 0.65253276 0.37532884 0.73983186 0.9454217  0.6450454
 0.74348134 0.65649796 0.61364174]",processed
"[0.4156855  0.68356365 0.6079235  0.39737344 0.704273   0.52405924
 0.39290142 0.6660411  0.6917599  0.39804748 0.73005503 0.59698325
 0.39100704 0.6347087  0.63510346 0.43403202 0.7904484  0.4602992
 0.42924792 0.5879674  0.5121853  0.39905974 0.80843544 0.4791706
 0.45201552 0.59859157 0.1576298  0.41616    0.788975   0.45071992
 0.4553601  0.6326948  0.17113796 0.658023   0.74027604 0.2729843
 0.6646927  0.6201381  0.34704447 0.5058268  0.8127599  0.52034307
 0.5316771  0.64882624 0.38061306 0.72949475 0.9327082  0.54387385
 0.73564404 0.6542236  0.8266912 ]",processed
"[0.5224036  0.2859326  0.38570678 0.5131923  0.2795101  0.37250772
 0.51354444 0.27765745 0.44909367 0.5256913  0.2596417  0.49341848
 0.5261866  0.2512716  0.43898213 0.55325145 0.27741262 0.35845572
 0.5656448  0.28578836 0.4133056  0.590369   0.31653312 0.22721566
 0.6046855  0.33565784 0.18464719 0.59158516 0.33346948 0.15767479
 0.61008394 0.35807905 0.33520046 0.60214055 0.48166952 0.47582996
 0.61701363 0.48177075 0.43703803 0.5137398  0.5739082  0.4015802
 0.50401616 0.57290184 0.7104787  0.60223085 0.63403404 0.33546165
 0.6050846  0.6347292  0.5631487 ]",processed
"[0.41684312 0.6865474  0.59694    0.39501303 0.70694864 0.6377384
 0.3902897  0.6695332  0.65102196 0.3895822  0.72637993 0.4790276
 0.38114303 0.63973045 0.6835002  0.43355492 0.7837447  0.5947255
 0.42578733 0.5892349  0.6948863  0.39633372 0.8031677  0.7073422
 0.5305704  0.6320999  0.40648144 0.40482047 0.774632   0.34325463
 0.47401938 0.6369066  0.22135031 0.69992405 0.7578736  0.4738683
 0.7007829  0.6592433  0.5748798  0.50390846 0.8151678  0.56701005
 0.5169598  0.65363026 0.50739205 0.7346781  0.95105517 0.5348194
 0.74164295 0.666018   0.7024426 ]",processed
"[0.4131979  0.68744123 0.59286046 0.3917845  0.7054943  0.54728043
 0.39159727 0.66875005 0.519113   0.3750458  0.72102356 0.57345235
 0.37282738 0.6432436  0.6275644  0.40539715 0.77626437 0.49603656
 0.41432092 0.5927074  0.7601029  0.402814   0.8036669  0.79990965
 0.54605204 0.63274527 0.5760216  0.4078277  0.76629955 0.48294476
 0.46744752 0.6526812  0.24824098 0.6950321  0.7563199  0.54618716
 0.68896466 0.65572643 0.4927489  0.5039052  0.8139734  0.6418207
 0.5131422  0.6529457  0.45559153 0.7454886  0.96330863 0.728107
 0.74296343 0.66519755 0.70424074]",processed
"[0.4339172  0.68854696 0.40976217 0.4163153  0.70821106 0.5906349
 0.41736096 0.672044   0.45516136 0.41857427 0.73324496 0.5114482
 0.4087772  0.6558     0.5538705  0.46354195 0.7872701  0.53022003
 0.47062218 0.6203083  0.71321434 0.39533964 0.8097598  0.73170215
 0.45239756 0.58435905 0.25210896 0.4149402  0.7551551  0.30767724
 0.42293036 0.598569   0.24803999 0.6951083  0.7564723  0.5316631
 0.70344317 0.6644621  0.5697426  0.5061373  0.8124851  0.5526498
 0.5294362  0.6451245  0.47144634 0.7274093  0.94677544 0.66776717
 0.74611074 0.6638036  0.83612037]",processed
"[0.42489317 0.68284553 0.43736568 0.40779585 0.7033862  0.49167046
 0.4081725  0.6684488  0.6312392  0.41267323 0.7310953  0.4494036
 0.4087868  0.64583546 0.62412655 0.46100277 0.7951891  0.5165507
 0.48841164 0.61788464 0.6720234  0.39627224 0.8108541  0.53818065
 0.5342986  0.63225096 0.25626203 0.4098304  0.789863   0.4606226
 0.50330406 0.6534146  0.10607161 0.6971082  0.75325793 0.3533474
 0.7190389  0.65259063 0.45807767 0.5122808  0.8211028  0.519381
 0.5298018  0.6488841  0.52589023 0.71907145 0.95029885 0.45910138
 0.7446222  0.67057085 0.57719356]",processed
